amount,transaction_hour,distance_from_home_km,distance_from_last_transaction_km,online_transaction,international_transaction,merchant_risk_score,card_present,transaction_velocity,account_age_days,fraud
12.29,15,14.43,3.75,1,0,0.695,1,3,452,0
18.83,21,18.69,8.97,1,0,0.511,1,1,831,0
58.06,8,20.43,1.16,0,0,0.354,1,2,1172,0
113.66,22,5.78,19.84,0,0,0.228,1,1,792,0
10.45,12,23.5,18.73,1,0,0.44,1,3,865,0
19.84,19,8.53,11.05,1,0,0.486,1,2,1308,0
36.51,1,6.92,5.3,0,0,0.38,1,2,673,0
27.48,6,6.83,4.6,1,0,0.472,1,1,1431,0
77.79,22,12.7,15.23,1,0,0.294,1,2,1419,0
1028.57,21,46.0,23.29,1,0,0.19,0,1,1357,0
50.37,13,9.55,5.26,1,0,0.198,0,2,1306,0
15.88,0,23.0,23.83,1,0,0.221,1,5,1805,0
9.06,1,43.28,13.03,1,0,0.124,0,3,1822,0
23.92,10,14.49,24.33,0,0,0.621,1,3,570,0
12.93,21,20.14,6.64,1,0,0.061,1,1,30,0
52.85,9,48.56,2.33,1,0,0.199,1,2,701,0
52.04,21,26.57,24.35,0,0,0.158,1,2,1792,0
20.84,12,24.15,4.82,1,0,0.185,0,1,859,0
241.04,3,17.51,20.21,0,0,0.055,1,1,1292,0
15.87,13,52.21,0.55,1,0,0.277,0,1,1024,0
29.39,8,12.79,9.43,1,1,0.366,1,2,635,0
62.75,5,11.32,13.14,1,0,0.341,1,3,1487,1
80.81,16,13.38,10.92,0,0,0.448,1,1,1190,0
118.82,4,28.28,11.11,1,0,0.497,1,0,1281,0
50.83,21,21.87,8.29,0,0,0.253,1,1,1993,0
94.72,19,7.64,7.68,1,0,0.28,0,1,557,0
17.03,18,30.86,12.13,0,0,0.206,1,2,1009,0
82.94,1,26.24,22.76,1,0,0.252,1,1,476,0
81.84,23,9.61,4.8,0,0,0.305,0,4,989,0
150.34,11,23.22,15.79,1,0,0.211,0,0,449,0
6.24,17,36.19,2.42,1,1,0.472,0,2,643,0
13.37,4,14.01,13.97,0,0,0.54,0,1,1113,0
75.43,18,2.7,5.81,1,0,0.369,0,2,1448,0
2.34,7,16.23,4.04,0,0,0.165,0,6,1031,0
54.16,16,13.29,11.91,0,1,0.194,1,1,712,0
95.56,6,1.83,25.62,0,0,0.631,1,1,1046,1
18.61,22,11.53,3.43,0,1,0.234,0,0,922,0
21.54,17,6.13,2.71,1,0,0.244,1,1,391,0
11.31,10,44.12,9.34,1,0,0.404,1,0,1220,0
19.66,10,44.48,4.22,0,0,0.491,0,1,913,0
20.24,0,24.86,9.62,1,0,0.178,1,2,571,0
16.73,7,15.4,6.56,0,1,0.562,1,2,1078,0
15.84,18,12.7,2.75,0,0,0.051,1,1,30,0
25.25,19,34.24,4.87,0,1,0.084,1,3,45,0
24.95,23,14.47,20.41,1,0,0.572,1,5,1186,0
215.75,2,16.91,7.32,0,0,0.628,1,2,30,0
22.33,6,21.26,9.0,1,0,0.246,1,0,2156,0
46.72,18,51.77,4.05,0,0,0.2,0,2,953,0
18.6,8,3.2,11.84,1,0,0.281,1,2,293,0
18.36,5,9.9,16.36,0,0,0.257,0,1,592,0
6.02,6,4.68,10.29,1,0,0.175,1,0,981,0
6.88,22,24.33,7.0,1,0,0.406,0,1,902,0
9.9,20,3.32,18.71,1,0,0.221,0,1,196,0
39.79,0,8.47,9.28,0,0,0.274,0,5,1029,0
97.14,20,19.76,22.34,0,0,0.452,1,1,30,0
5.55,13,30.68,14.66,1,0,0.24,1,5,1592,0
19.12,20,16.08,6.84,0,0,0.328,1,2,539,0
8.44,14,8.61,1.72,0,1,0.435,1,3,677,0
25.42,16,13.15,14.99,0,0,0.393,1,5,1375,0
97.1,13,12.61,22.44,0,0,0.173,1,3,1196,0
21.18,17,33.81,3.3,0,0,0.29,0,3,1381,0
31.58,19,9.48,8.5,0,0,0.534,1,0,1301,0
141.92,12,32.29,14.85,1,0,0.275,0,2,1008,0
52.35,2,15.8,6.9,1,0,0.407,1,3,269,0
15.49,2,38.29,9.4,1,0,0.129,0,2,54,0
38.82,9,18.64,29.26,1,0,0.186,1,1,916,0
14.48,11,10.54,11.7,1,0,0.139,0,0,819,0
50.42,20,37.8,4.22,0,0,0.261,1,2,1212,0
55.44,0,69.4,9.27,0,0,0.11,1,1,495,1
8.44,21,19.67,9.41,0,0,0.13,0,4,403,0
39.45,1,34.1,3.36,0,0,0.2,1,6,817,0
29.44,11,19.0,37.85,1,0,0.503,0,1,678,0
57.09,10,9.16,0.36,0,0,0.592,1,1,121,0
76.05,13,39.48,1.75,1,0,0.402,1,4,904,0
53.38,1,5.48,3.27,1,0,0.362,0,4,2037,0
24.45,18,4.7,1.77,0,1,0.263,0,1,942,0
84.21,3,39.82,1.04,0,0,0.366,0,2,1460,0
13.83,18,13.62,29.3,1,1,0.546,1,3,1698,0
8.84,13,6.23,15.61,1,1,0.224,1,3,956,0
1.36,21,53.48,19.37,0,0,0.191,1,5,1168,0
30.87,23,29.44,6.47,0,0,0.592,1,1,644,0
14.56,20,16.1,23.25,1,0,0.427,1,2,332,0
49.29,10,22.64,14.99,1,0,0.065,1,0,527,0
4.61,9,20.6,6.2,0,0,0.729,0,1,1636,0
17.34,15,29.09,13.71,0,0,0.058,0,2,706,0
53.0,15,15.58,2.05,1,1,0.471,1,3,849,0
11.82,18,30.98,12.02,0,0,0.322,0,1,510,0
49.86,11,19.52,7.83,1,0,0.133,1,1,973,0
18.97,11,2.03,29.04,1,0,0.03,1,2,1344,0
32.05,2,11.09,20.53,0,0,0.346,0,3,1831,0
60.05,4,26.92,2.0,0,0,0.292,0,1,30,0
85.87,19,4.57,3.68,0,0,0.233,0,4,763,0
36.32,23,19.53,39.08,1,0,0.489,1,3,1221,0
14.67,14,13.65,6.44,0,0,0.582,0,3,1307,1
20.95,8,54.22,1.94,1,0,0.436,1,2,1437,1
62.61,1,31.76,16.24,1,0,0.197,0,4,639,1
11.93,1,4.84,25.91,1,0,0.365,1,2,54,0
27.71,16,27.94,7.53,1,0,0.053,0,2,1603,0
22.51,15,13.41,13.32,1,0,0.057,1,3,1130,0
29.86,6,18.2,8.57,1,0,0.114,1,4,943,0
12.07,4,13.55,16.41,1,0,0.329,0,3,1251,0
5.2,1,55.4,4.2,1,0,0.298,1,3,898,0
55.74,16,52.3,11.25,0,1,0.137,0,1,1219,0
86.85,14,9.43,20.11,1,0,0.701,1,0,30,0
5.52,7,38.28,6.22,1,0,0.354,1,1,1263,0
47.89,17,10.83,18.96,0,0,0.109,1,3,1359,0
97.83,20,8.92,15.76,0,0,0.227,1,4,1077,0
60.09,12,19.55,2.68,1,0,0.524,0,0,617,1
21.83,6,17.4,4.36,1,1,0.124,0,0,867,1
12.89,0,7.56,17.38,1,0,0.189,0,0,1417,0
35.91,19,3.48,4.31,0,0,0.293,0,1,1234,0
42.43,13,18.17,0.38,0,1,0.296,0,2,1132,0
36.45,8,7.56,10.5,0,0,0.049,0,1,1224,0
27.66,0,14.35,9.84,1,0,0.206,0,1,1186,0
11.22,19,41.02,16.64,1,0,0.311,1,2,622,0
50.54,22,15.21,24.44,0,0,0.125,0,1,879,0
53.03,11,3.27,9.89,1,0,0.228,1,6,1445,0
40.48,6,37.71,12.29,1,0,0.133,1,1,922,0
37.0,14,25.21,1.81,1,0,0.086,0,1,345,0
177.55,20,33.36,6.6,0,1,0.224,1,2,502,0
17.74,14,17.13,46.82,1,0,0.365,1,2,496,0
119.28,0,17.04,14.55,1,0,0.193,0,4,312,0
15.89,4,72.4,25.19,1,0,0.135,1,1,444,1
100.38,2,25.36,6.55,1,0,0.236,1,1,1821,0
113.68,9,37.26,5.62,0,0,0.042,1,5,826,0
24.7,10,114.29,5.46,1,0,0.241,1,1,1707,1
174.33,12,70.89,19.63,0,1,0.475,1,1,1438,0
52.93,18,5.81,7.79,1,0,0.124,1,2,317,0
13.77,2,7.26,1.74,0,0,0.348,1,1,682,0
22.78,22,4.68,8.44,1,0,0.252,0,1,456,0
102.8,6,16.85,5.76,1,0,0.085,1,2,1202,0
83.35,12,82.14,20.59,1,0,0.327,1,3,953,0
11.5,5,0.25,37.39,1,1,0.215,0,1,137,0
28.81,8,10.75,1.81,0,0,0.047,0,0,755,0
40.59,19,17.1,14.95,0,0,0.238,0,4,936,0
19.93,1,6.6,22.92,1,0,0.455,1,2,1046,0
349.95,11,13.9,17.39,1,0,0.107,1,3,366,0
41.83,14,14.71,5.68,1,0,0.466,0,2,622,0
31.13,13,4.2,7.07,1,0,0.279,1,3,946,1
108.95,9,32.61,9.58,1,0,0.313,1,2,967,0
22.98,9,14.04,4.77,1,0,0.599,1,2,413,0
90.69,21,6.07,11.36,0,1,0.414,1,4,847,0
6.25,5,17.33,26.5,0,1,0.175,1,1,690,1
21.04,11,31.77,14.79,1,1,0.329,0,1,1287,0
94.54,8,16.07,1.24,1,0,0.175,1,4,754,0
159.21,18,6.69,8.6,0,0,0.208,1,3,1171,0
15.28,19,20.06,34.59,1,1,0.041,1,0,1311,0
13.6,20,67.47,4.17,1,0,0.461,1,3,1219,0
58.41,2,10.33,17.35,1,0,0.735,0,2,1337,1
17.76,2,7.75,2.7,1,0,0.279,0,4,779,0
25.32,9,11.84,14.68,1,0,0.112,0,2,294,0
79.55,10,8.31,7.08,1,0,0.443,0,0,298,0
19.22,1,8.65,29.1,1,0,0.323,0,2,1142,1
4.64,21,5.38,28.96,0,0,0.178,1,3,1893,0
9.02,21,37.15,1.9,1,1,0.283,0,1,574,0
33.45,10,29.66,8.38,0,0,0.143,0,4,1587,0
5.14,18,13.19,6.41,0,0,0.389,1,4,207,0
24.6,13,9.97,16.97,1,0,0.203,1,1,947,0
8.23,15,23.61,7.93,1,0,0.097,0,1,124,0
170.71,20,19.76,26.73,0,0,0.384,0,3,538,0
288.63,2,19.19,7.4,1,0,0.226,1,1,345,0
11.49,5,45.68,10.8,1,0,0.504,1,5,1429,0
42.81,10,25.8,8.06,0,1,0.149,0,2,1837,0
12.67,21,145.86,17.06,1,0,0.33,0,5,30,1
24.31,14,10.87,30.52,1,0,0.304,0,1,461,0
201.03,9,69.45,20.0,1,0,0.134,1,2,2045,0
20.77,0,24.83,6.9,1,0,0.207,1,1,1782,0
24.88,14,6.4,2.65,0,0,0.225,0,2,1176,0
12.9,6,9.08,4.74,1,0,0.247,1,0,746,0
104.19,7,28.37,25.01,1,0,0.215,0,4,413,1
1.27,23,4.89,11.14,0,0,0.251,1,7,668,0
21.27,12,16.03,12.12,1,0,0.403,0,1,560,0
31.63,3,87.55,19.09,0,0,0.649,1,1,1390,0
17.1,1,0.51,9.78,0,0,0.175,1,4,749,0
78.54,9,15.94,21.13,1,0,0.278,1,0,983,0
110.17,1,9.09,8.14,0,0,0.456,1,2,2185,0
8.07,10,71.33,6.59,1,1,0.401,0,1,861,1
268.67,9,14.95,3.06,1,0,0.133,0,3,859,0
7.98,21,7.75,0.57,0,0,0.084,0,1,1485,0
120.14,8,4.97,11.36,1,0,0.243,1,0,1293,0
38.47,6,5.73,18.12,1,0,0.178,0,1,1115,0
20.01,14,63.98,18.02,0,0,0.329,1,3,30,0
21.99,15,1.1,25.76,0,0,0.242,1,3,1951,0
32.02,0,25.55,9.16,1,0,0.248,1,3,1275,0
40.79,2,48.88,25.47,0,0,0.232,0,3,1266,1
13.2,4,15.76,10.23,0,0,0.207,1,4,1547,0
26.21,18,5.84,3.0,1,0,0.485,0,6,1457,0
15.32,5,25.47,14.39,1,0,0.335,1,2,804,0
9.83,23,7.27,3.23,1,0,0.097,1,2,1896,0
14.62,10,9.78,9.15,0,1,0.176,1,2,605,0
10.49,22,8.22,22.32,0,0,0.327,0,2,30,0
21.76,5,8.6,0.24,1,0,0.161,1,1,758,0
51.03,10,35.47,10.7,1,0,0.238,1,4,248,0
37.36,3,14.23,4.9,0,0,0.186,1,5,1066,1
238.49,20,26.76,22.42,1,0,0.181,1,1,534,0
3.63,14,26.71,32.63,0,0,0.323,0,1,1000,0
52.95,1,16.89,7.57,1,0,0.144,0,1,747,0
33.33,17,50.96,16.35,1,0,0.276,1,2,1035,0
74.86,21,6.67,1.93,1,0,0.05,0,1,500,0
67.79,16,15.31,12.61,0,0,0.069,1,2,613,0
28.08,19,2.1,3.58,1,0,0.468,1,0,89,0
39.36,6,17.86,4.11,1,0,0.334,1,1,1067,0
15.74,10,33.83,8.58,1,0,0.273,1,2,1301,0
61.17,20,4.16,4.16,0,0,0.208,0,3,1241,0
5.06,14,10.14,13.06,0,0,0.421,1,2,553,0
72.01,14,8.37,9.82,1,0,0.279,1,1,1072,0
32.36,18,0.44,5.26,1,0,0.307,1,2,581,0
20.35,14,5.76,4.84,1,0,0.482,0,0,647,0
26.24,3,28.33,14.92,0,0,0.647,0,3,30,1
28.24,5,16.26,17.9,1,0,0.075,1,2,1024,0
121.18,18,21.94,10.68,0,0,0.089,0,1,940,0
840.08,5,33.93,16.78,0,0,0.25,0,1,1081,0
112.15,15,60.06,3.14,0,0,0.282,1,1,2045,0
18.82,11,5.72,3.71,0,0,0.45,1,1,299,0
62.16,14,25.89,5.47,1,0,0.147,1,3,1541,0
64.93,5,9.77,2.84,1,0,0.362,0,5,1145,0
13.13,7,6.3,7.78,1,0,0.225,0,0,606,0
9.39,16,13.01,4.54,1,0,0.347,1,1,1346,0
31.08,4,26.84,6.59,1,0,0.177,1,3,916,0
74.27,7,17.58,4.06,0,0,0.212,1,3,1069,0
6.61,23,11.57,6.27,1,0,0.062,1,1,508,0
16.1,3,29.05,9.74,1,0,0.482,0,1,751,0
58.71,13,27.36,16.15,1,0,0.412,1,3,300,0
34.53,3,10.93,24.16,1,0,0.087,1,4,1281,0
136.49,16,25.71,7.44,1,0,0.51,1,5,1860,0
8.07,3,17.17,4.45,0,0,0.237,1,2,623,0
347.99,13,8.42,1.23,0,0,0.185,0,2,1083,0
7.11,10,27.24,41.44,0,0,0.13,0,2,616,0
4.35,16,27.92,17.61,0,0,0.329,1,3,46,0
31.22,0,5.23,11.07,1,1,0.238,0,1,750,0
10.65,12,25.56,2.12,0,1,0.117,0,2,883,0
31.86,13,37.31,0.42,0,0,0.073,1,3,1416,0
30.76,5,5.86,1.15,0,0,0.259,1,5,1277,0
27.23,7,19.84,5.67,1,0,0.256,1,1,1038,0
14.26,16,6.0,4.68,1,0,0.097,1,3,1150,0
51.04,13,6.63,4.32,1,0,0.306,0,4,31,1
24.11,13,2.94,5.02,1,0,0.271,1,5,2384,0
99.85,22,40.99,19.93,0,0,0.471,0,3,30,0
27.65,9,37.57,2.09,1,0,0.335,1,3,1650,0
12.62,20,39.2,2.98,0,1,0.073,1,2,375,0
6.12,23,11.96,3.11,0,0,0.364,1,1,918,0
27.88,13,33.86,5.52,1,0,0.066,1,4,1552,0
9.31,5,6.25,1.2,0,0,0.072,1,1,1758,0
8.59,10,5.15,14.07,1,0,0.171,0,1,874,0
56.12,1,12.17,4.4,1,0,0.248,1,3,581,0
5.6,16,35.87,7.91,0,0,0.233,0,4,385,0
135.94,6,20.35,9.31,1,0,0.477,1,0,673,1
38.85,22,10.87,6.52,1,0,0.497,0,2,538,0
31.69,15,10.35,17.85,1,0,0.611,1,0,1662,0
11.77,11,41.05,23.64,0,0,0.166,1,0,410,0
71.12,4,29.75,2.37,1,0,0.094,0,1,200,0
33.02,2,42.64,4.18,0,0,0.324,0,2,576,0
16.67,16,40.51,3.33,0,0,0.258,0,2,1820,0
40.44,18,2.28,1.72,0,0,0.425,0,1,515,0
6.15,6,36.99,15.65,0,0,0.091,1,3,1190,0
6.45,0,30.18,13.04,1,0,0.21,1,1,1287,0
10.8,7,6.94,4.32,1,0,0.172,1,0,317,0
46.97,18,12.11,4.14,0,1,0.57,1,3,924,0
33.01,13,14.54,10.8,1,1,0.293,1,6,944,1
94.54,2,59.07,6.96,0,0,0.218,0,2,1180,1
13.2,2,17.74,10.98,0,0,0.807,1,2,1330,0
58.83,2,29.19,5.09,0,1,0.14,1,3,578,1
29.55,18,36.58,10.05,1,0,0.244,1,3,730,0
12.9,18,11.41,18.56,1,0,0.285,0,1,869,0
48.68,9,40.28,7.95,0,0,0.193,1,1,2229,0
31.0,16,16.14,11.19,1,0,0.225,0,2,219,0
17.65,0,88.42,7.34,0,0,0.042,0,3,821,0
34.54,13,6.83,14.71,1,0,0.482,1,3,991,0
29.09,6,14.83,12.31,1,1,0.075,1,2,457,0
28.4,19,37.87,14.5,0,1,0.23,1,2,1259,0
21.92,11,8.74,9.75,0,0,0.435,0,6,455,0
8.98,20,31.64,27.36,1,0,0.041,0,5,870,1
35.69,13,12.73,16.09,0,0,0.49,1,1,322,0
14.84,10,5.78,9.07,1,1,0.457,0,2,277,1
11.94,22,4.66,11.22,1,0,0.382,1,3,700,1
26.03,23,19.74,38.76,0,0,0.113,1,1,655,0
68.99,10,24.46,7.15,0,0,0.335,0,3,942,0
39.87,8,6.47,11.45,0,0,0.391,1,2,1023,0
19.47,15,26.17,27.16,1,0,0.501,0,2,1694,0
18.7,4,4.24,2.97,1,0,0.072,0,1,550,0
62.54,9,11.57,5.81,0,0,0.104,0,2,30,0
3.01,20,15.81,19.55,1,0,0.13,1,2,140,0
73.51,21,14.74,3.99,0,0,0.098,0,3,659,0
5.08,9,18.96,7.08,1,1,0.149,1,4,287,0
8.04,9,15.28,10.89,0,0,0.271,1,4,1079,0
19.8,20,13.53,17.39,1,0,0.517,0,2,30,0
290.07,4,13.48,2.06,0,0,0.172,1,2,296,0
177.22,1,9.53,18.38,1,0,0.472,0,3,301,1
67.12,1,26.59,10.03,1,0,0.241,0,1,524,0
47.3,2,13.64,10.65,1,0,0.229,0,4,498,0
5.14,21,8.55,1.28,1,0,0.23,0,1,864,0
38.74,0,25.3,8.53,1,1,0.279,1,4,1018,0
19.12,7,22.44,2.47,1,0,0.574,0,3,822,0
14.63,14,6.18,29.2,1,0,0.085,1,4,869,0
38.66,14,45.83,6.56,1,0,0.233,1,5,824,1
20.67,19,11.68,24.46,1,0,0.479,1,3,213,0
78.99,23,12.15,10.42,1,0,0.138,1,1,1131,0
4.78,9,16.26,24.77,1,1,0.486,0,1,674,0
35.7,5,21.88,0.7,1,0,0.39,1,1,30,0
13.75,2,16.91,3.72,1,0,0.153,1,3,509,0
21.99,21,7.83,23.38,1,0,0.251,1,3,321,0
44.91,8,2.54,33.8,1,0,0.338,0,6,877,0
10.83,21,45.2,7.47,0,0,0.071,1,3,1134,0
39.03,8,6.87,5.19,0,0,0.392,1,2,397,0
26.78,18,23.91,1.88,1,0,0.481,1,0,836,0
17.11,15,16.8,1.03,1,0,0.439,0,4,1388,0
20.69,17,1.81,0.89,1,0,0.278,0,2,519,0
28.37,15,9.36,9.21,0,1,0.303,1,4,977,0
15.37,7,53.09,8.7,1,1,0.155,0,3,860,0
33.35,2,2.79,2.46,1,0,0.356,1,1,918,0
25.07,0,12.57,4.41,0,0,0.518,0,1,1045,0
17.97,10,21.87,6.7,1,0,0.323,1,1,1100,0
162.36,21,6.9,0.63,1,0,0.248,1,1,836,0
50.16,15,18.33,10.89,0,0,0.225,0,3,366,0
22.59,16,25.6,12.14,1,1,0.433,1,2,872,0
38.32,6,23.14,14.83,1,0,0.09,0,0,964,0
11.86,11,18.29,13.71,1,0,0.087,1,1,504,0
21.4,9,14.39,7.96,0,0,0.472,1,0,730,0
24.04,3,7.18,28.95,1,0,0.132,1,2,868,0
9.52,14,25.0,5.44,1,0,0.446,0,2,1269,0
48.78,8,16.53,13.48,1,0,0.294,1,3,2057,0
19.97,9,58.14,2.28,1,0,0.207,1,2,920,0
23.21,14,29.99,2.35,1,1,0.64,1,0,1166,0
18.75,0,10.8,12.61,1,0,0.215,0,1,1197,0
638.48,22,20.02,3.19,1,0,0.358,1,0,1006,0
17.07,5,5.19,12.48,1,0,0.175,1,2,189,0
4.18,16,2.39,13.08,1,0,0.207,1,0,316,0
6.69,18,10.48,31.29,1,0,0.346,1,1,706,0
70.76,3,4.16,2.09,0,0,0.203,1,2,413,0
126.02,5,27.69,1.67,1,0,0.11,0,2,483,0
16.75,9,54.47,9.66,0,0,0.236,0,3,238,0
118.98,19,37.06,22.85,1,0,0.148,1,0,1210,0
69.52,15,12.09,9.24,0,0,0.228,1,2,30,0
27.4,11,28.61,58.38,1,1,0.364,0,2,1262,1
25.52,20,10.0,12.25,1,1,0.326,1,3,1539,0
39.68,11,40.59,11.49,1,0,0.299,0,3,1264,0
79.64,21,25.61,6.65,1,1,0.54,1,2,408,1
49.27,18,16.32,13.95,1,0,0.595,1,1,1060,0
16.83,4,15.44,22.26,1,0,0.219,1,3,1116,0
27.82,9,25.57,10.46,1,0,0.167,0,1,138,0
240.15,0,15.56,20.58,0,0,0.172,0,4,1456,0
42.57,5,35.58,10.35,1,0,0.079,0,0,908,0
78.99,0,11.87,1.88,1,0,0.085,0,1,1403,0
56.82,2,14.16,16.37,1,0,0.104,1,4,130,0
43.53,0,14.87,10.72,0,0,0.166,1,1,1366,0
36.92,16,13.29,21.65,0,0,0.236,0,3,1329,0
81.24,9,7.66,16.86,0,0,0.1,1,1,2106,0
67.94,11,11.1,1.37,0,0,0.444,1,1,521,0
43.12,18,16.08,5.66,0,0,0.816,0,0,30,0
16.55,19,15.11,3.32,0,0,0.145,1,0,1288,0
48.69,12,49.37,8.88,1,0,0.405,1,0,425,0
30.97,10,21.95,8.13,0,0,0.318,1,1,1359,0
24.33,15,42.03,1.17,1,0,0.414,1,1,332,0
482.4,9,3.59,5.1,0,0,0.655,1,5,1250,0
7.11,10,32.28,5.12,1,0,0.163,0,1,683,0
86.36,7,21.96,13.16,0,1,0.392,1,1,1243,0
13.98,4,14.92,8.49,1,0,0.253,0,2,1085,1
37.76,4,7.07,4.34,0,0,0.191,1,2,1251,0
432.07,15,27.29,3.62,0,0,0.575,0,1,1292,0
12.65,19,24.46,1.13,1,0,0.486,0,1,1149,0
16.06,10,28.06,16.32,0,0,0.043,0,1,323,0
32.54,2,10.85,16.68,1,0,0.51,1,2,1594,0
14.19,14,35.46,23.27,1,0,0.256,1,1,902,0
80.16,21,25.93,4.8,0,0,0.142,0,3,1155,0
19.4,12,11.69,28.92,1,0,0.303,0,2,732,0
63.69,0,45.9,16.55,1,0,0.257,0,4,1334,0
8.77,1,19.55,18.32,1,0,0.444,1,0,1018,0
5.44,12,2.76,6.23,0,0,0.181,1,2,1143,0
26.34,20,11.68,5.81,1,0,0.264,1,6,467,0
6.9,1,35.17,14.9,1,0,0.393,0,4,1367,1
151.15,18,11.99,23.91,1,1,0.206,0,2,1030,1
7.17,18,17.02,29.0,1,0,0.252,0,2,102,1
11.73,1,35.93,25.95,1,0,0.202,0,2,540,0
50.08,5,12.12,12.9,0,0,0.096,0,2,1083,0
18.42,0,29.51,2.28,0,0,0.185,1,2,1300,0
7.25,13,5.38,17.65,0,0,0.146,1,0,1286,0
254.67,4,21.39,3.6,0,0,0.377,0,1,389,1
12.16,21,20.43,36.71,0,0,0.181,0,0,965,0
27.21,2,22.84,25.23,1,0,0.126,1,2,428,0
26.86,15,24.99,9.19,0,0,0.269,0,3,779,0
67.38,18,17.6,10.12,1,0,0.203,1,5,512,0
52.58,4,15.98,15.15,1,0,0.249,0,3,1103,0
14.49,6,16.96,9.83,1,0,0.641,1,3,1448,0
23.91,19,44.68,15.98,0,0,0.105,1,2,1701,0
26.39,2,19.0,9.03,0,0,0.226,0,0,1023,0
70.03,10,68.97,5.75,1,1,0.087,1,2,670,1
10.3,6,24.9,3.62,0,0,0.153,0,0,31,0
249.16,0,19.01,6.09,0,0,0.361,1,2,1189,0
15.5,10,5.88,10.96,0,0,0.255,1,3,1479,0
32.83,11,30.99,3.28,0,0,0.364,0,3,1600,0
10.38,8,13.8,19.71,0,0,0.109,1,2,681,0
9.04,19,34.5,11.02,1,0,0.488,0,0,843,0
13.81,2,9.14,7.3,1,0,0.232,1,2,1084,0
12.55,10,16.89,3.11,1,0,0.743,0,5,930,0
21.88,4,13.33,21.24,0,0,0.223,0,3,334,0
12.44,18,29.29,27.99,0,0,0.112,1,3,241,0
66.39,13,47.22,0.27,1,0,0.649,1,3,1392,0
15.14,16,16.6,10.26,1,0,0.797,1,2,1564,0
13.55,2,12.45,24.31,1,0,0.205,1,2,599,1
22.35,10,6.21,15.29,1,0,0.522,1,3,1391,0
89.37,1,11.29,1.4,0,0,0.394,1,2,1130,0
41.05,7,47.65,6.88,0,1,0.334,1,2,814,0
29.97,22,16.79,2.7,0,0,0.389,1,4,986,1
7.9,17,24.01,3.23,0,0,0.039,0,1,1469,0
10.56,1,4.37,9.43,0,1,0.243,0,2,612,0
9.22,8,4.18,13.8,1,0,0.452,1,1,816,0
122.35,20,3.64,5.03,1,0,0.552,1,0,482,0
56.29,4,39.49,8.63,0,0,0.374,1,1,119,0
13.99,18,17.32,13.77,0,0,0.406,1,3,1351,0
18.83,7,8.83,1.46,1,0,0.218,1,1,342,0
14.51,11,31.67,3.18,1,1,0.211,1,2,1026,0
13.66,21,13.2,3.86,1,0,0.116,1,1,1237,0
52.47,16,34.41,6.21,0,0,0.452,1,3,780,0
24.84,6,16.57,7.01,1,0,0.225,1,0,1169,0
265.38,0,34.76,9.66,1,0,0.206,1,1,610,0
115.63,5,7.89,5.06,0,0,0.227,1,2,1791,0
122.67,10,23.37,14.64,0,0,0.032,1,0,565,0
64.8,3,27.81,5.51,1,1,0.262,1,5,2106,1
21.7,21,3.88,2.3,1,0,0.089,1,3,303,0
60.21,1,17.34,4.44,1,0,0.156,1,3,443,0
23.36,12,6.04,2.68,1,1,0.574,0,4,636,1
169.06,23,4.32,0.45,1,0,0.302,1,1,1279,0
49.61,8,14.03,33.79,1,0,0.28,1,0,671,0
43.05,12,24.12,0.44,0,1,0.401,1,2,1870,0
37.6,1,9.15,5.87,1,0,0.352,0,1,858,0
188.72,17,14.6,8.49,0,0,0.151,0,2,1221,0
7.9,23,10.39,8.2,1,0,0.105,0,3,836,0
208.16,18,32.71,0.35,1,1,0.004,1,1,511,0
27.49,3,41.48,9.37,1,0,0.213,0,3,444,0
8.12,8,78.21,21.18,1,0,0.461,0,4,1113,0
15.61,17,37.6,1.44,1,0,0.127,1,2,957,0
6.35,19,25.76,9.17,1,0,0.133,1,1,30,0
63.67,9,32.68,9.37,1,0,0.019,0,3,1216,0
11.72,23,10.5,7.44,1,0,0.358,1,2,814,0
39.2,4,13.79,37.49,1,0,0.207,1,1,1499,0
102.95,17,20.71,7.24,1,1,0.529,0,2,746,0
16.91,11,3.72,4.62,0,0,0.312,1,1,1010,0
25.33,17,9.77,0.93,0,0,0.141,1,2,974,0
8.99,14,70.57,23.71,1,0,0.115,0,2,524,0
22.46,10,13.89,2.63,0,0,0.408,0,3,952,1
434.43,19,3.06,10.52,1,0,0.245,1,0,935,0
72.09,20,11.49,25.82,0,0,0.285,0,2,1479,0
25.41,19,19.62,12.81,1,0,0.107,0,2,572,0
17.96,2,24.69,1.29,1,0,0.101,1,2,458,0
31.73,10,16.6,15.3,1,0,0.497,1,2,1486,0
37.71,17,22.82,4.3,1,1,0.231,0,0,1569,0
21.78,20,9.64,14.29,0,0,0.054,0,3,415,0
56.26,8,42.31,33.58,1,0,0.57,1,2,731,0
12.76,17,35.98,13.24,0,0,0.307,1,6,1278,0
12.7,13,2.51,8.03,1,0,0.536,1,5,133,1
47.95,5,6.87,3.73,1,0,0.238,0,3,631,0
10.29,21,31.8,2.46,1,0,0.106,0,2,802,0
68.65,10,21.71,13.06,0,0,0.073,0,5,870,0
32.65,14,20.84,24.61,1,0,0.191,0,2,988,0
5.32,6,18.75,11.92,1,1,0.137,0,1,470,0
36.95,0,37.71,9.23,0,0,0.091,0,2,1359,0
6.14,10,21.18,9.12,1,0,0.169,0,2,808,0
